file_id	speaker	gender	Welsh	lexeme	vowel	vtype	next_cons	Ctype	dur_vwl	dur_cns	breath_dur_ms	brNORM	preasp_dur_ms	PRE_DUR	PRE_DUR_NORM	preNORM	br	pre	PRE	closure_dur_ms	burst_dur_ms	f0_ofst_rt	jitter	shimmer	max_F0	mean_F0	mean_f1_Hz	mean_f2_Hz	mean_f3_Hz	vwl_intensity_dB	zcr_1	zcr_2	zcr_3	zcr_4	zcr_5	zcr_breath	zcr_preasp	ZCR
F1-bedydd-1	9	F	L1	bedydd	e	mon	d	lenis	96	457	47	3.850147602	21	68	4.219507705	3.044522438	1yes	1yes	1yes	123	12	-79	0.021	0.114	230	222	734	1947	3000	64	1333	1350	1375	1625	1567	1625	3067	2346
Ben-sut-1	1	M	L2	sut	u	mon	2t	fortis	109	145	32	3.465735903	28	60	4.094344562	3.33220451	1yes	1yes	1yes	30	77	-72	0.074	0.152	101	93	446	1821	2538	73	900	925	1000	925	1450	1420	3280	2350
Ruth-atal-1	8	F	L2	atal	a	mon	2t	fortis	71	421	42	3.737669618	14	56	4.025351691	2.63905733	1yes	1yes	1yes	44	113	-80	0.02	0.065	200	197	866	1872	2950	73	1600	1267	1533	3000	3900	2757	1950	2353.5
Emily-atatti-1	4	F	L2	atat ti	a	mon	2t	fortis	48	287	18	2.890371758	62	80	4.382026635	4.127134385	1yes	1yes	1yes	72	95	-79	0.028	0.164	242	239	978	1573	2613	76	1800	1950	2050	2250	1400	1700	3009	2354.5
Ruth-potel-1	8	F	L2	potel	o	mon	2t	fortis	91	462	28	3.33220451	33	61	4.110873864	3.496507561	1yes	1yes	1yes	36	118	-79	0.012	0.112	229	208	536	1342	2930	77	967	975	800	1200	1767	1480	3233	2356.5
Emily-atal-1	4	F	L2	atal	a	mon	2t	fortis	49	445	18	2.890371758	35	53	3.970291914	3.555348061	1yes	1yes	1yes	47	103	-79	0.024	0.151	246	230	884	1362	2181	70	2000	1900	2150	2000	1500	1500	3217	2358.5
Luke-hac-1	7	M	L2	hac	a	mon	3k	fortis	111	226	26	3.258096538	29	55	4.007333185	3.36729583	1yes	1yes	1yes	112	75	-3	0.026	0.092	125	120	655	1165	2639	64	1300	1350	1460	1275	2125	2125	2600	2362.5
Ruth-meipen-1	8	F	L2	meipen	ei	diph	1p	fortis	102	510	22	3.091042453	29	51	3.931825633	3.36729583	1yes	1yes	1yes	114	67	-80	0.013	0.055	216	209	435	2486	3166	77	1375	875	1000	1050	2033	1967	2760	2363.5
Luke-picio-1	7	M	L2	picio	i	mon	3k	fortis	61	444	19	2.944438979	21	40	3.688879454	3.044522438	1yes	1yes	1yes	107	106	-79	0.033	0.146	147	140	358	2355	2945	64	750	900	967	1450	2900	2333	2400	2366.5
M3-sut-1	15	M	L1	sut	u	mon	2t	fortis	155	315	51	3.931825633	62	113	4.727387819	4.127134385	1yes	1yes	1yes	85	158	-1	0.054	0.066	115	108	431	1939	3227	76	833	883	850	983	1433	1311	3436	2373.5
F3-toc-1	11	F	L1	toc	o	mon	3k	fortis	100	305	21	3.044522438	82	103	4.634728988	4.406719247	1yes	1yes	1yes	130	83	-3	0.016	0.068	256	230	634	1255	3158	67	1650	1425	1300	1450	1633	1700	3053	2376.5
Cath-guto-1	2	F	L2	guto	u	mon	2t	fortis	58	427	19	2.944438979	45	64	4.158883083	3.80666249	1yes	1yes	1yes	71	68	-79	0.029	0.107	224	221	429	2596	3067	77	1350	1200	900	2267	650	1567	3200	2383.5
Ruth-het-1	8	F	L2	het	e	mon	2t	fortis	166	328	61	4.110873864	49	110	4.700480366	3.891820298	1yes	1yes	1yes	80	188	-13	0.015	0.059	224	192	660	1994	2845	75	1467	1971	2000	1371	2867	2136	2633	2384.5
M1-betws-1	13	M	L1	betws	e	mon	2t	fortis	96	562	25	3.218875825	32	57	4.043051268	3.465735903	1yes	1yes	1yes	41	108	-63	0.016	0.121	122	118	611	1736	2670	78	1200	1175	1050	1625	2200	2075	2700	2387.5
F4-tâp-1	12	F	L1	tâp	a	mon	1p	fortis	237	214	50	3.912023005	22	72	4.276666119	3.091042453	1yes	1yes	1yes	99	83	-3	0.016	0.074	261	228	855	1294	2337	70	2022	2256	2170	2167	2411	2344	2433	2388.5
F2-het-1	10	F	L1	het	e	mon	2t	fortis	88	245	26	3.258096538	80	106	4.663439094	4.382026635	1yes	1yes	1yes	37	118	-4	0.025	0.096	252	235	882	1774	2914	73	1767	1550	1500	1875	1567	1925	2853	2389
F1-brat-1	9	F	L1	brat	a	mon	2t	fortis	NA	373	24	3.17805383	110	134	4.8978398	4.700480366	1yes	1yes	1yes	98	155	3	0.023	0.094	219	202	821	1581	2920	61	957	1414	1750	1914	2057	2025	2762	2393.5
Ruth-paced-1	8	F	L2	paced	a	mon	3k	fortis	103	561	46	3.828641396	29	75	4.317488114	3.36729583	1yes	1yes	1yes	94	44	-66	0.017	0.081	228	207	751	1718	2833	74	1575	1225	1550	1600	2600	2175	2620	2397.5
F1-taclus-1	9	F	L1	taclus	a	mon	3k	fortis	94	383	37	3.610917913	16	53	3.970291914	2.772588722	1yes	1yes	1yes	73	74	-79	0.022	0.14	261	235	1037	1490	3300	62	2100	1775	1650	2475	2300	2550	2250	2400
Emily-meipen-1	4	F	L2	meipen	ei	diph	1p	fortis	147	446	46	3.828641396	25	71	4.262679877	3.218875825	1yes	1yes	1yes	99	56	-79	0.008	0.051	241	232	542	2698	3260	67	1480	1050	983	950	2120	1725	3075	2400
F1-blodyn-1	9	F	L1	blodyn	o	mon	d	lenis	90	393	45	3.80666249	24	69	4.234106505	3.17805383	1yes	1yes	1yes	85	16	-76	0.023	0.125	227	218	644	1163	3231	66	1300	1525	1233	1975	1867	1863	2950	2406.5
F3-diogel-1	11	F	L1	diogel	io	diph	g	lenis	127	521	23	3.135494216	49	72	4.276666119	3.891820298	1yes	1yes	1yes	102	42	-78	0.017	0.114	242	231	677	1999	2769	75	1060	1020	1220	1560	2150	1825	2989	2407
F2-bedydd-1	10	F	L1	bedydd	e	mon	d	lenis	93	445	27	3.295836866	24	51	3.931825633	3.17805383	1yes	1yes	1yes	112	28	-80	0.024	0.097	243	233	732	1958	2986	73	1433	1425	1400	1567	1350	1600	3225	2412.5
F3-pedwar-1	11	F	L1	pedwar	e	mon	d	lenis	67	575	29	3.36729583	19	48	3.871201011	2.944438979	1yes	1yes	1yes	142	43	-77	0.031	0.097	261	237	744	2450	3254	70	1650	1900	2567	3050	2600	2660	2167	2413.5
Cath-bwyty-2	2	F	L2	bwyty	wy	diph	2t	fortis	NA	476	26	3.258096538	42	68	4.219507705	3.737669618	1yes	1yes	1yes	99	104	-80	0.014	0.086	225	218	388	1707	2770	79	850	900	860	960	1800	1750	3086	2418
Emily-dadl-1	4	F	L2	dadl	a	mon	d	lenis	66	403	26	3.258096538	67	93	4.532599493	4.204692619	1yes	1yes	1yes	106	26	-80	0.009	0.103	260	254	910	1318	2253	81	1600	2033	2100	2233	1900	2100	2742	2421
Chloe-hac-1	3	F	L2	hac	a	mon	3k	fortis	143	400	28	3.33220451	58	86	4.454347296	4.060443011	1yes	1yes	1yes	176	81	-75	0.114	0.273	177	175	762	1350	2468	61	1360	1583	1767	1620	1800	1780	3082	2431
M4-cacen-1	16	M	L1	cacen	a	mon	3k	fortis	79	413	31	3.433987204	34	65	4.17438727	3.526360525	1yes	1yes	1yes	84	73	-80	0.015	0.135	201	186	548	1074	2468	75	1133	1100	1067	1967	2067	2180	2683	2431.5
Chloe-ap-1	3	F	L2	ap	a	mon	1p	fortis	128	251	36	3.583518938	48	84	4.430816799	3.871201011	1yes	1yes	1yes	126	66	-5	0.014	0.17	185	173	713	1404	2332	67	1440	1440	1360	1400	2060	2000	2889	2444.5
F3-Betws-1	11	F	L1	Betws	e	mon	2t	fortis	78	395	31	3.433987204	55	86	4.454347296	4.007333185	1yes	1yes	1yes	94	135	-80	0.018	0.086	244	239	749	2106	2862	78	1467	1433	1433	1867	1633	1880	3010	2445
Cath-cic-1	2	F	L2	cic	i	mon	3k	fortis	117	307	17	2.833213344	76	93	4.532599493	4.33073334	1yes	1yes	1yes	112	110	-8	0.014	0.075	207	193	639	2316	2832	76	1200	1480	1180	1125	1375	1400	3493	2446.5
M3-atatti-1	15	M	L1	atat ti	a	mon	2t	fortis	65	253	27	3.295836866	59	86	4.454347296	4.077537444	1yes	1yes	1yes	258	-160	-78	--undefined--	--undefined--	--undefined--	--undefined--	757	1231	2707	73	1400	1567	1900	2000	1700	2000	2900	2450
M4-tatws-1	16	M	L1	tatws	a	mon	2t	fortis	84	288	39	3.663561646	19	58	4.060443011	2.944438979	1yes	1yes	1yes	55	78	-79	0.026	0.145	199	172	740	1592	2803	73	1733	1367	1500	2033	2067	1971	2933	2452
Ruth-llety-1	8	F	L2	llety	e	mon	2t	fortis	97	338	36	3.583518938	23	59	4.077537444	3.135494216	1yes	1yes	1yes	50	99	-80	0.028	0.08	216	199	685	2074	2907	75	1200	1325	1200	2375	4033	3333	1575	2454
Ruth-brat-2	8	F	L2	brat	a	mon	2t	fortis	NA	296	54	3.988984047	52	106	4.663439094	3.951243719	1yes	1yes	1yes	58	176	-6	0.012	0.081	203	195	581	1629	2569	76	1100	1567	1571	1233	2633	2050	2867	2458.5
Cath-tatws-1	2	F	L2	tatws	a	mon	2t	fortis	54	410	17	2.833213344	55	72	4.276666119	4.007333185	1yes	1yes	1yes	29	98	-69	0.019	0.108	221	219	849	1357	2549	80	1650	1400	2100	2000	1350	1650	3270	2460
Ruth-lapio-1	8	F	L2	lapio	a	mon	1p	fortis	67	413	32	3.465735903	42	74	4.304065093	3.737669618	1yes	1yes	1yes	96	79	-80	0.017	0.117	209	202	567	1429	2702	78	1950	2033	1267	1650	2850	2020	2900	2460
Emily-bwyty-2	4	F	L2	bwyty	wy	diph	2t	fortis	NA	347	23	3.135494216	34	57	4.043051268	3.526360525	1yes	1yes	1yes	53	110	-80	0.016	0.07	262	259	484	1702	2894	73	1040	1040	1040	1100	1550	1525	3400	2462.5
F3-roced-1	11	F	L1	roced	o	mon	3k	fortis	NA	321	21	3.044522438	57	78	4.356708827	4.043051268	1yes	1yes	1yes	99	70	-79	0.019	0.094	262	239	563	1902	2904	70	3020	4533	1250	1533	1620	1700	3230	2465
Cath-picio-1	2	F	L2	picio	i	mon	3k	fortis	53	412	20	2.995732274	16	36	3.583518938	2.772588722	1yes	1yes	1yes	106	91	-80	0.029	0.105	247	232	401	2798	3351	74	2050	3750	2850	2650	2950	3333	1600	2466.5
M4-meipen-1	16	M	L1	meipen	ei	diph	1p	fortis	82	444	26	3.258096538	31	57	4.043051268	3.433987204	1yes	1yes	1yes	110	58	-79	0.009	0.043	175	173	347	2569	3143	73	667	833	700	775	800	825	4120	2472.5
George-hac-1	6	M	L2	hac	a	mon	3k	fortis	142	337	28	3.33220451	46	74	4.304065093	3.828641396	1yes	1yes	1yes	111	170	-3	0.021	0.161	113	103	705	1147	2727	72	1320	1350	1433	1380	2000	1840	3125	2482.5
M4-cacen-2	16	M	L1	cacen	a	mon	3k	fortis	64	388	19	2.944438979	38	57	4.043051268	3.63758616	1yes	1yes	1yes	76	61	-79	0.012	0.164	193	182	691	1249	2153	73	1250	1167	1400	1967	1800	1867	3100	2483.5
F3-odl-1	11	F	L1	odl	o	mon	d	lenis	79	407	33	3.496507561	27	60	4.094344562	3.295836866	1yes	1yes	1yes	105	22	-66	0.022	0.105	255	233	622	1432	3026	66	1467	1667	1533	2233	1667	1917	3075	2496
F1-hac-1	9	F	L1	hac	a	mon	3k	fortis	169	302	24	3.17805383	72	96	4.564348191	4.276666119	1yes	1yes	1yes	113	107	3	0.032	0.089	233	207	1004	1542	2785	63	1767	1686	1929	1800	1929	1950	3046	2498
F3-paced-1	11	F	L1	paced	a	mon	3k	fortis	64	508	22	3.091042453	39	61	4.110873864	3.663561646	1yes	1yes	1yes	81	55	-0.5	0.027	0.08	255	243	967	1791	2825	72	1900	1967	1950	2100	2100	2300	2700	2500
F3-taclus-1	11	F	L1	taclus	a	mon	3k	fortis	49	397	16	2.772588722	58	74	4.304065093	4.060443011	1yes	1yes	1yes	126	113	-2	0.029	0.116	256	245	981	1576	2874	64	1900	1450	1550	2000	1500	1750	3264	2507
F2-llety-1	10	F	L1	llety	e	mon	2t	fortis	86	335	42	3.737669618	33	75	4.317488114	3.496507561	1yes	1yes	1yes	42	130	-80	0.031	0.13	259	232	746	1924	3012	71	1533	1433	1450	2600	2967	2614	2400	2507
Ruth-dagr-1	8	F	L2	dagr	a	mon	g	lenis	106	518	52	3.951243719	43	95	4.553876892	3.761200116	1yes	1yes	1yes	106	19	-80	0.013	0.091	211	204	662	1770	2658	78	1375	1800	1450	2080	2867	2267	2750	2508.5
F2-cip-1	10	F	L1	cip	i	mon	1p	fortis	141	248	53	3.970291914	25	78	4.356708827	3.218875825	1yes	1yes	1yes	92	122	0.9	0.041	0.176	275	245	527	2280	2937	74	1120	1267	1280	1300	2440	1890	3150	2520
F4-patrwm-1	12	F	L1	patrwm	a	mon	2t	fortis	64	498	42	3.737669618	19	61	4.110873864	2.944438979	1yes	1yes	1yes	75	135	-80	0.027	0.129	274	267	1014	1696	3370	68	2200	2133	2300	2200	1250	2114	2933	2523.5
Gareth-cic-1	5	M	L2	cic	i	mon	3k	fortis	128	208	22	3.091042453	27	49	3.891820298	3.295836866	1yes	1yes	1yes	78	93	-22	0.025	0.128	119	112	455	2116	2731	60	540	880	820	900	1120	1300	3750	2525
F2-bwyty-1	10	F	L1	bwyty	wy	diph	2t	fortis	NA	442	27	3.295836866	18	45	3.80666249	2.890371758	1yes	1yes	1yes	64	118	-80	0.022	0.077	263	247	490	1317	2910	69	1917	1443	1000	1000	986	925	4133	2529
M4-brat-1	16	M	L1	brat	a	mon	2t	fortis	95	284	16	2.772588722	49	65	4.17438727	3.891820298	1yes	1yes	1yes	94	131	2	0.009	0.079	170	159	722	1190	2458	76	1300	1600	1350	1550	1800	1850	3211	2530.5
Emily-bedydd-1	4	F	L2	bedydd	e	mon	d	lenis	90	461	37	3.610917913	22	59	4.077537444	3.091042453	1yes	1yes	1yes	116	16	-78	0.036	0.155	222	219	664	2024	3119	68	1367	1300	1400	1475	1667	1533	3533	2533
M4-dadl-1	16	M	L1	dadl	a	mon	d	lenis	87	306	41	3.713572067	16	57	4.043051268	2.772588722	1yes	1yes	1yes	101	20	-79	0.023	0.117	185	170	730	1443	2746	75	1400	1600	1675	1867	1933	1871	3200	2535.5
F4-ap-1	12	F	L1	ap	a	mon	1p	fortis	152	262	39	3.663561646	49	88	4.477336814	3.891820298	1yes	1yes	1yes	141	61	5	0.019	0.083	223	206	1023	1466	2520	68	2217	2233	2267	2333	2720	2543	2533	2538
Emily-brat-1	4	F	L2	brat	a	mon	2t	fortis	157	338	45	3.80666249	67	112	4.718498871	4.204692619	1yes	1yes	1yes	73	188	-0.05	0.043	0.125	225	132	908	1429	2381	69	1533	1750	1850	2029	2380	2238	2842	2540
George-sut-1	6	M	L2	sut	u	mon	2t	fortis	84	219	17	2.833213344	21	38	3.63758616	3.044522438	1yes	1yes	1yes	63	125	-1	0.032	0.061	112	109	439	1576	2795	71	867	933	875	933	1267	1550	3533	2541.5
F1-dadl-1	9	F	L1	dadl	a	mon	d	lenis	86	418	26	3.258096538	39	65	4.17438727	3.663561646	1yes	1yes	1yes	114	18	-79	0.019	0.118	233	229	895	1639	3039	65	1600	1400	1625	1933	1700	1775	3314	2544.5
Luke-clec-1	7	M	L2	clec	e	mon	3k	fortis	NA	196	30	3.401197382	24	54	3.988984047	3.17805383	1yes	1yes	1yes	119	42	-3	0.026	0.123	142	126	551	1588	2689	68	975	1180	1000	1840	2350	2240	2850	2545
M1-ruban-1	13	M	L1	ruban	u	mon	b	lenis	NA	423	27	3.295836866	14	41	3.713572067	2.63905733	1yes	1yes	1yes	130	16	-78	0.047	0.121	129	121	374	1831	2828	74	1843	400	686	771	2650	3400	1700	2550
F3-ap-1	11	F	L1	ap	a	mon	1p	fortis	128	323	33	3.496507561	94	127	4.844187086	4.543294782	1yes	1yes	1yes	165	54	7	0.019	0.073	235	200	1004	1754	2541	70	1800	1720	1760	1960	2300	2233	2867	2550
M1-bwyty-2	13	M	L1	bwyty	wy	diph	2t	fortis	NA	403	32	3.465735903	39	71	4.262679877	3.663561646	1yes	1yes	1yes	56	105	-79	0.023	0.085	142	128	452	1370	2785	74	1900	729	767	771	1700	1840	3271	2555.5
F1-atal-1	9	F	L1	atal	a	mon	2t	fortis	52	479	25	3.218875825	56	81	4.394449155	4.025351691	1yes	1yes	1yes	66	101	-80	0.046	0.197	215	213	963	1551	3027	61	2100	1600	2200	2500	1500	2125	2990	2557.5
Luke-bwyty-1	7	M	L2	bwyty	wy	diph	2t	fortis	NA	373	33	3.496507561	33	66	4.189654742	3.496507561	1yes	1yes	1yes	66	70	-80	0.014	0.098	145	141	370	1695	2655	70	840	880	780	940	2575	2117	3017	2567
F1-dagr-1	9	F	L1	dagr	a	mon	g	lenis	106	423	30	3.401197382	28	58	4.060443011	3.33220451	1yes	1yes	1yes	92	17	-79	0.018	0.151	238	229	940	1545	2811	64	1450	1900	1775	2100	2725	2520	2620	2570
Ruth-tocyn-1	8	F	L2	tocyn	o	mon	3k	fortis	84	560	29	3.36729583	29	58	4.060443011	3.36729583	1yes	1yes	1yes	88	109	-80	0.019	0.109	246	212	694	1628	2821	78	1067	1300	1250	1200	3067	2320	2820	2570
Emily-cacen-1	4	F	L2	cacen	a	mon	3k	fortis	83	440	21	3.044522438	31	52	3.951243719	3.433987204	1yes	1yes	1yes	62	85	-79	0.019	0.105	256	242	736	1588	2280	68	1533	1400	1467	1775	1967	2300	2900	2600
M1-hac-1	13	M	L1	hac	a	mon	3k	fortis	157	288	32	3.465735903	64	96	4.564348191	4.158883083	1yes	1yes	1yes	97	116	-7	0.033	0.106	127	123	753	1462	2666	74	1450	1633	1267	1829	2800	2760	2458	2609
F4-bedydd-1	12	F	L1	bedydd	e	mon	d	lenis	76	475	36	3.583518938	70	106	4.663439094	4.248495242	1yes	1yes	1yes	123	15	-80	0.052	0.129	793	515	795	2081	3122	71	1467	1567	1600	2033	1700	1850	3377	2613.5
F2-peced-1	10	F	L1	peced	e	mon	3k	fortis	81	323	31	3.433987204	41	72	4.276666119	3.713572067	1yes	1yes	1yes	56	60	-79	0.022	0.114	261	243	793	2152	2955	69	1600	1500	1533	2100	1950	2100	3129	2614.5
F4-llety-1	12	F	L1	llety	e	mon	2t	fortis	72	419	32	3.465735903	31	63	4.143134726	3.433987204	1yes	1yes	1yes	84	126	-79	0.025	0.175	277	256	855	2406	3448	67	1550	1733	2567	1933	2250	2040	3200	2620
Emily-dagr-1	4	F	L2	dagr	a	mon	g	lenis	76	465	32	3.465735903	63	95	4.553876892	4.143134726	1yes	1yes	1yes	106	26	-79	0.011	0.099	235	231	865	1510	2725	71	1633	1833	2033	1967	1700	1880	3367	2623.5
F3-tocyn-1	11	F	L1	tocyn	o	mon	3k	fortis	66	441	20	2.995732274	27	47	3.850147602	3.295836866	1yes	1yes	1yes	106	87	-80	0.033	0.116	259	236	526	1386	3023	69	1150	967	1500	2900	2100	2400	2850	2625
F1-cacen-2	9	F	L1	cacen	a	mon	3k	fortis	76	463	33	3.496507561	30	63	4.143134726	3.401197382	1yes	1yes	1yes	52	58	-79	0.026	0.095	230	227	875	1525	2745	61	1600	1500	1600	2433	3100	2450	2800	2625
F4-paced-1	12	F	L1	paced	a	mon	3k	fortis	65	367	22	3.091042453	43	65	4.17438727	3.761200116	1yes	1yes	1yes	93	81	-80	0.032	0.11	300	295	1011	1732	3241	69	2350	2367	2350	2333	2100	2300	2975	2637.5
F3-bwyty-1	11	F	L1	bwyty	wy	diph	2t	fortis	NA	430	19	2.944438979	70	89	4.48863637	4.248495242	1yes	1yes	1yes	76	125	-79	0.021	0.065	270	242	457	1691	2810	72	1020	980	980	940	1400	1167	4108	2637.5
F1-llety-1	9	F	L1	llety	e	mon	2t	fortis	84	372	27	3.295836866	21	48	3.871201011	3.044522438	1yes	1yes	1yes	77	91	-79	0.038	0.117	228	216	687	2065	3189	65	1200	1300	1175	2000	1800	2275	3033	2654
Chloe-dagr-1	3	F	L2	dagr	a	mon	g	lenis	87	292	31	3.433987204	21	52	3.951243719	3.044522438	1yes	1yes	1yes	80	20	-78	0.02	0.125	215	197	833	1537	2682	66	1200	1200	1150	1867	3133	2620	2700	2660
F3-meipen-1	11	F	L1	meipen	ei	diph	1p	fortis	98	453	25	3.218875825	50	75	4.317488114	3.912023005	1yes	1yes	1yes	128	55	-78	0.021	0.127	217	160	468	2736	3159	71	2233	1700	1050	900	1750	1825	3500	2662.5
F3-cip-1	11	F	L1	cip	i	mon	1p	fortis	93	267	32	3.465735903	51	83	4.418840608	3.931825633	1yes	1yes	1yes	170	36	-34	0.018	0.082	245	225	460	2734	3133	73	933	925	1075	1100	2500	2380	2956	2668
Ruth-cic-1	8	F	L2	cic	i	mon	3k	fortis	150	326	52	3.951243719	53	105	4.65396035	3.970291914	1yes	1yes	1yes	174	88	-9	0.015	0.107	241	192	461	2362	2977	78	1117	1150	1100	1883	2700	2456	2880	2668
M4-roced-1	16	M	L1	roced	o	mon	3k	fortis	NA	288	26	3.258096538	51	77	4.343805422	3.931825633	1yes	1yes	1yes	78	59	-79	0.057	0.154	173	160	535	1479	2668	68	1620	1500	980	1060	1575	1575	3800	2687.5
F1-eto-1	9	F	L1	eto	e	mon	2t	fortis	80	396	34	3.526360525	27	61	4.110873864	3.295836866	1yes	1yes	1yes	57	103	-80	0.039	0.19	238	229	845	1985	3042	61	1567	1300	1533	2300	2200	2217	3175	2696
F3-hac-1	11	F	L1	hac	a	mon	3k	fortis	90	297	27	3.295836866	91	118	4.770684624	4.510859507	1yes	1yes	1yes	107	89	-4	0.018	0.065	232	217	913	1510	2446	69	1800	1700	1867	2050	1967	2050	3359	2704.5
F1-paced-1	9	F	L1	paced	a	mon	3k	fortis	108	304	36	3.583518938	39	75	4.317488114	3.663561646	1yes	1yes	1yes	73	50	-79	0.022	0.09	246	229	999	1490	2882	61	2000	1975	1825	2260	2325	2500	2914	2707
M3-llety-1	15	M	L1	llety	e	mon	2t	fortis	96	417	32	3.465735903	27	59	4.077537444	3.295836866	1yes	1yes	1yes	111	109	-79	0.046	0.166	112	106	426	1938	3145	77	933	900	975	900	2167	1740	3700	2720
Cath-pecyn-1	2	F	L2	pecyn	e	mon	3k	fortis	61	441	15	2.708050201	40	55	4.007333185	3.688879454	1yes	1yes	1yes	69	75	-80	0.017	0.115	222	218	810	2011	2817	78	1550	1700	1400	2100	2250	1850	3614	2732
F4-baban-1	12	F	L1	baban	a	mon	b	lenis	83	466	21	3.044522438	57	78	4.356708827	4.043051268	1yes	1yes	1yes	115	14	-79	0.016	0.109	282	267	872	1319	2508	72	1867	2200	2100	2350	2333	2767	2710	2738.5
F2-cacen-1	10	F	L1	cacen	a	mon	3k	fortis	51	538	23	3.135494216	76	99	4.59511985	4.33073334	1yes	1yes	1yes	86	69	-80	0.031	0.166	270	260	845	1753	2437	73	1650	1500	1850	3600	2000	2525	2964	2744.5
F4-taclus-1	12	F	L1	taclus	a	mon	3k	fortis	64	602	34	3.526360525	40	74	4.304065093	3.688879454	1yes	1yes	1yes	74	98	-72	0.034	0.113	279	270	940	1746	2953	67	1700	1933	2850	3400	1950	2867	2629	2748
F3-het-1	11	F	L1	het	e	mon	2t	fortis	119	301	35	3.555348061	78	113	4.727387819	4.356708827	1yes	1yes	1yes	111	102	-1	0.019	0.097	222	212	992	2210	3138	67	1875	2020	1680	1925	2460	2583	2913	2748
M1-tipyn-1	13	M	L1	tipyn	i	mon	1p	fortis	64	388	15	2.708050201	24	39	3.663561646	3.17805383	1yes	1yes	1yes	107	32	-79	0.039	0.123	136	128	442	2122	2824	75	800	800	750	1133	2450	2750	2750	2750
M4-het-1	16	M	L1	het	e	mon	2t	fortis	113	300	31	3.433987204	45	76	4.33073334	3.80666249	1yes	1yes	1yes	88	158	2	0.011	0.084	179	169	725	1797	2640	73	1325	1480	1600	1460	2200	2240	3275	2757.5
F4-brat-2	12	F	L1	brat	a	mon	2t	fortis	NA	249	32	3.465735903	68	100	4.605170186	4.219507705	1yes	1yes	1yes	63	109	-5	0.032	0.12	268	249	908	1668	3006	72	1525	1550	1825	2138	2263	2300	3215	2757.5
F4-tatws-1	12	F	L1	tatws	a	mon	2t	fortis	54	334	25	3.218875825	47	72	4.276666119	3.850147602	1yes	1yes	1yes	73	105	-80	0.032	0.129	278	273	1030	1785	2841	66	2050	2150	2200	2600	2300	2500	3025	2762.5
F1-betws-1	9	F	L1	betws	e	mon	2t	fortis	94	322	32	3.465735903	31	63	4.143134726	3.433987204	1yes	1yes	1yes	39	111	-79	0.019	0.1	241	231	728	1772	3030	63	1333	1375	1375	1525	1700	1620	3920	2770
F3-dadl-1	11	F	L1	dadl	a	mon	d	lenis	72	521	26	3.258096538	73	99	4.59511985	4.290459441	1yes	1yes	1yes	143	19	-78	0.039	0.118	239	223	907	1610	3094	68	1600	1733	1567	1567	1850	1675	3886	2780.5
M4-paced-1	16	M	L1	paced	a	mon	3k	fortis	72	399	28	3.33220451	16	44	3.784189634	2.772588722	1yes	1yes	1yes	73	55	-75	0.015	0.158	195	186	689	1356	2697	74	1150	1300	1500	2133	2600	2280	3300	2790
F1-atatti-1	9	F	L1	atat ti	a	mon	2t	fortis	71	369	22	3.091042453	38	60	4.094344562	3.63758616	1yes	1yes	1yes	-163	271	-79	0.029	0.109	226	221	617	1552	3097	65	1100	1300	967	1367	2500	2300	3286	2793
Emily-paced-1	4	F	L2	paced	a	mon	3k	fortis	66	376	19	2.944438979	32	51	3.931825633	3.465735903	1yes	1yes	1yes	68	71	-79	0.018	0.11	258	245	832	1540	2567	70	2100	2033	1850	2600	2650	2400	3200	2800
F3-cacen-2	11	F	L1	cacen	a	mon	3k	fortis	57	461	23	3.135494216	50	73	4.290459441	3.912023005	1yes	1yes	1yes	112	77	-79	0.015	0.078	248	236	920	1820	2790	74	1550	1400	1900	3000	2200	2350	3267	2808.5
Ruth-tatws-1	8	F	L2	tatws	a	mon	2t	fortis	80	534	21	3.044522438	48	69	4.234106505	3.871201011	1yes	1yes	1yes	60	96	-68	0.023	0.106	244	215	814	1726	2702	78	1333	1700	1733	1733	1833	1867	3767	2817
Luke-pecyn-1	7	M	L2	pecyn	e	mon	3k	fortis	65	447	19	2.944438979	32	51	3.931825633	3.465735903	1yes	1yes	1yes	102	60	-79	0.033	0.184	152	148	442	2055	2662	65	1300	933	1250	1733	1350	1433	4280	2856.5
Chloe-clec-1	3	F	L2	clec	e	mon	3k	fortis	94	144	24	3.17805383	36	60	4.094344562	3.583518938	1yes	1yes	1yes	67	31	-52	0.085	--undefined--	217	123	606	1474	2701	60	1233	1275	1500	1725	2300	2250	3500	2875
George-paced-1	6	M	L2	paced	a	mon	3k	fortis	65	393	22	3.091042453	38	60	4.094344562	3.63758616	1yes	1yes	1yes	70	56	-79	0.047	0.159	115	109	664	1258	3027	69	1400	1333	1400	1667	2100	2000	3786	2893
Ruth-atatti-1	8	F	L2	atat ti	a	mon	2t	fortis	76	254	32	3.465735903	17	49	3.891820298	2.833213344	1yes	1yes	1yes	51	87	-79	0.027	0.092	229	222	909	1853	2957	77	2300	2033	1833	2933	2700	2820	3000	2910
Ruth-cacen-1	8	F	L2	cacen	a	mon	3k	fortis	95	536	31	3.433987204	31	62	4.127134385	3.433987204	1yes	1yes	1yes	75	64	-80	0.017	0.137	226	207	919	1630	2659	77	1300	1250	1425	2175	3133	2940	2900	2920
